xml_file,wav_file,token_n,start,end,orth,ipa_gold,ipa_notone,ipa_full_normalized,changed,source_corpus
S_my_car_broke_down_01_spkrJS.xml,S_my_car_broke_down_01_spkrJS.wav,,13,17,yu,j↘u,ju,ju,yes,sentence-level-word
S_my_car_broke_down_01_spkrJS.xml,S_my_car_broke_down_01_spkrJS.wav,,8,13,karru,ka˥r˥↘u,karu,karu,yes,sentence-level-word
S_my_car_broke_down_01_spkrJS.xml,S_my_car_broke_down_01_spkrJS.wav,,0,1.28,ntivi karru yu,,,ndiβi karu ju,,sentence-level-full
S_my_car_broke_down_03_spkrJS.xml,S_my_car_broke_down_03_spkrJS.wav,,14,19,yu,ju↘,ju,ju,yes,sentence-level-word
S_my_car_broke_down_03_spkrJS.xml,S_my_car_broke_down_03_spkrJS.wav,,1,8,ntivi,ndi˩βi˧,ndiβi,ndiβi,yes,sentence-level-word
S_my_car_broke_down_03_spkrJS.xml,S_my_car_broke_down_03_spkrJS.wav,,8,14,karru,ka˥ru˧,karu,karu,yes,sentence-level-word
S_my_car_broke_down_03_spkrJS.xml,S_my_car_broke_down_03_spkrJS.wav,,0,1.49,ntivi karru yu,,,ndiβi karu ju,,sentence-level-full
S_my_siblings_are_older_than_I_02_TS.xml,S_my_siblings_are_older_than_I_02_TS.wav,,7,10,ka,ɣa˥,ɣa,ɣa,yes,sentence-level-word
S_my_siblings_are_older_than_I_02_TS.xml,S_my_siblings_are_older_than_I_02_TS.wav,,21,27,nuu yu,nũː↘↗↘,nũː,nũː,yes,sentence-level-word
S_my_siblings_are_older_than_I_02_TS.xml,S_my_siblings_are_older_than_I_02_TS.wav,,18,21,ra,ra˩,ra,ra,yes,sentence-level-word
S_my_siblings_are_older_than_I_02_TS.xml,S_my_siblings_are_older_than_I_02_TS.wav,,1,7,ñani,ɲa˥ni˩,ɲani,ɲani,yes,sentence-level-word
S_my_siblings_are_older_than_I_02_TS.xml,S_my_siblings_are_older_than_I_02_TS.wav,,10,13,kue,we˧,we,we,yes,sentence-level-word
S_my_siblings_are_older_than_I_02_TS.xml,S_my_siblings_are_older_than_I_02_TS.wav,,13,18,ta'an,t̪ã˥ʔ˩ã,t̪ãʔã,tãʔã,yes,sentence-level-word
S_my_siblings_are_older_than_I_02_TS.xml,S_my_siblings_are_older_than_I_02_TS.wav,,0,3.09,ñani ka kue ta'an ra nuu yu,,,ɲani ɣa we tãʔã ra nũː,,sentence-level-full
S_my_siblings_do_not_live_at_home_02_spkrTS.xml,S_my_siblings_do_not_live_at_home_02_spkrTS.wav,,5,8,yee,jeː↗↘,jeː,jee,yes,sentence-level-word
S_my_siblings_do_not_live_at_home_02_spkrTS.xml,S_my_siblings_do_not_live_at_home_02_spkrTS.wav,,21,29,ve'e,vɛ↘ʔe↗,vɛʔe,vɛʔe,yes,sentence-level-word
S_my_siblings_do_not_live_at_home_02_spkrTS.xml,S_my_siblings_do_not_live_at_home_02_spkrTS.wav,,11,16,ta'an,t̪˥ãʔã˩,t̪ãʔã,tãʔã,yes,sentence-level-word
S_my_siblings_do_not_live_at_home_02_spkrTS.xml,S_my_siblings_do_not_live_at_home_02_spkrTS.wav,,18,21,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_my_siblings_do_not_live_at_home_02_spkrTS.xml,S_my_siblings_do_not_live_at_home_02_spkrTS.wav,,8,11,ka,ɣa∙,ɣa,ɣa,yes,sentence-level-word
S_my_siblings_do_not_live_at_home_02_spkrTS.xml,S_my_siblings_do_not_live_at_home_02_spkrTS.wav,,16,18,yu,j↘u,ju,ju,yes,sentence-level-word
S_my_siblings_do_not_live_at_home_02_spkrTS.xml,S_my_siblings_do_not_live_at_home_02_spkrTS.wav,,1,5,kuee,kwe˧,kwe,kwe,yes,sentence-level-word
S_my_siblings_do_not_live_at_home_02_spkrTS.xml,S_my_siblings_do_not_live_at_home_02_spkrTS.wav,,0,2.24,kuee yee ka ta'an yu ka ve'e,,,kwe jee ɣa tãʔã ju ɣa vɛʔe,,sentence-level-full
S_nine_husbands_eat_salt_05_spkrJS.xml,S_nine_husbands_eat_salt_05_spkrJS.wav,,3,5,iin,ĩː↘↗,ĩː,ĩː,yes,sentence-level-word
S_nine_husbands_eat_salt_05_spkrJS.xml,S_nine_husbands_eat_salt_05_spkrJS.wav,,1,3,iin,ĩː↘,ĩː,ĩː,yes,sentence-level-word
S_nine_husbands_eat_salt_05_spkrJS.xml,S_nine_husbands_eat_salt_05_spkrJS.wav,,5,11,tsatsi,tsa˧ꜛtsi˥,tsaꜛtsi,t͡sat͡si,yes,sentence-level-word
S_nine_husbands_eat_salt_05_spkrJS.xml,S_nine_husbands_eat_salt_05_spkrJS.wav,,11,17,ii,iː↘↗,iː,ii,yes,sentence-level-word
S_nine_husbands_eat_salt_05_spkrJS.xml,S_nine_husbands_eat_salt_05_spkrJS.wav,,0,2.66,iin iin tsatsi ii,,,ĩː ĩː t͡sat͡si ii,,sentence-level-full
S_run_1s_CMPL_yesterday_01_02_TS.xml,S_run_1s_CMPL_yesterday_01_02_TS.wav,,1,6,sketa,skɛ˩t̪a↘,skɛt̪a,skɛta,yes,sentence-level-word
S_run_1s_CMPL_yesterday_01_02_TS.xml,S_run_1s_CMPL_yesterday_01_02_TS.wav,,6,33,takuni,t̪a˥ku↘ni˧,t̪akuni,takuni,yes,sentence-level-word
S_run_1s_CMPL_yesterday_01_02_TS.xml,S_run_1s_CMPL_yesterday_01_02_TS.wav,,0,2.10,sketa takuni,,,skɛta takuni,,sentence-level-full
S_run_1s_CMPL_yesterday_01_02_TS.xml,S_run_1s_CMPL_yesterday_01_02_TS.wav,,15,21,sketa,skɛ˩t̪a˥↘,skɛt̪a,skɛta,yes,sentence-level-word
S_run_1s_CMPL_yesterday_01_02_TS.xml,S_run_1s_CMPL_yesterday_01_02_TS.wav,,21,34,takuni,t̪a˥ku↘n˧i,t̪akuni,takuni,yes,sentence-level-word
S_run_1s_CMPL_yesterday_01_02_TS.xml,S_run_1s_CMPL_yesterday_01_02_TS.wav,,2.10,4.37,sketa takuni,,,skɛta takuni,,sentence-level-full
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,,1,7,sketa,skɛ˥t̪a↘,skɛt̪a,skɛta,yes,sentence-level-word
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,,7,40,ntikii,nd̪i↗kiː↘↗,nd̪ikiː,ndikii,yes,sentence-level-word
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,,0,1.48,sketa ntikii,,,skɛta ndikii,,sentence-level-full
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,,14,19,sketa,skɛ˥t̪a↘,skɛt̪a,skɛta,yes,sentence-level-word
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,,19,41,ntikii,nd̪i↘kiː↘↗ꜛ,nd̪ikiːꜛ,ndikii,yes,sentence-level-word
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,,1.48,2.98,sketa ntikii,,,skɛta ndikii,,sentence-level-full
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,,30,42,ntikii,nd̪i↘kiː↘↗ꜛ,nd̪ikiːꜛ,ndikii,yes,sentence-level-word
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,,25,30,sketa,skɛ˥t̪a↘,skɛt̪a,skɛta,yes,sentence-level-word
S_run_1s_HAB_everyday_01_02_03_TS.xml,S_run_1s_HAB_everyday_01_02_03_TS.wav,,2.98,4.68,sketa ntikii,,,skɛta ndikii,,sentence-level-full
S_see_1s_you_2s-inf_01_02_TS.xml,S_see_1s_you_2s-inf_01_02_TS.wav,,1,8,nche'e̠,ndʒɛ̰↗ʔḛ↘↗,ndʒɛ̰ʔḛ,nd͡ʒɛʔḛ,yes,sentence-level-word
S_see_1s_you_2s-inf_01_02_TS.xml,S_see_1s_you_2s-inf_01_02_TS.wav,,8,12,ku,ɣu↗,ɣu,ɣu,yes,sentence-level-word
S_see_1s_you_2s-inf_01_02_TS.xml,S_see_1s_you_2s-inf_01_02_TS.wav,,0,1.10,nche'e̠ ku,,,nd͡ʒɛʔḛ ɣu,,sentence-level-full
S_she-grandmother_is_still_beautifull_01_02_TS.xml,S_she-grandmother_is_still_beautifull_01_02_TS.wav,,1,4,che'e,tʃe˥,tʃe,t͡ʃe,yes,sentence-level-word
S_she-grandmother_is_still_beautifull_01_02_TS.xml,S_she-grandmother_is_still_beautifull_01_02_TS.wav,,4,6,ii,iː↘,iː,ii,yes,sentence-level-word
S_she-grandmother_is_still_beautifull_01_02_TS.xml,S_she-grandmother_is_still_beautifull_01_02_TS.wav,,6,12,kai,kai˧˥,kai,kai,yes,sentence-level-word
S_she-grandmother_is_still_beautifull_01_02_TS.xml,S_she-grandmother_is_still_beautifull_01_02_TS.wav,,2.60,4.12,che'e ii kai,,,t͡ʃe ii kai,,sentence-level-full
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,,7,10,ka,ɣa↗ꜜ,ɣa,ɣa,yes,sentence-level-word
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,,10,16,ta'an,t̪ã˥ʔã˩,t̪ãʔã,tãʔã,yes,sentence-level-word
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,,19,23,kue,kwe˩,kwe,kwe,yes,sentence-level-word
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,,16,19,ra,ra˩,ra,ra,yes,sentence-level-word
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,,28,38,ve'e,βɛ˩ʔe↗,βɛʔe,βɛʔe,yes,sentence-level-word
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,,1,7,ñani,ɲa˧niː↗↘,ɲaniː,ɲanii,yes,sentence-level-word
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,,26,28,yi,j˩i,ji,ji,yes,sentence-level-word
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,,23,26,jee,jeː↘,jeː,jee,yes,sentence-level-word
S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.xml,S_siblings_1s_are_older_and_they_dont_live_at_home_01_02_03_TS.wav,,4.79,9.10,ñani ka ta'an ra kue jee yi ve'e,,,ɲanii ɣa tãʔã ra kwe jee ji βɛʔe,,sentence-level-full
S_someone_told_me_your_2s_inf_car_broke_down_01_JS.xml,S_someone_told_me_your_2s_inf_car_broke_down_01_JS.wav,,1,10,ntakani,nda˩ka˩n˧i,ndakani,ndakani,yes,sentence-level-word
S_someone_told_me_your_2s_inf_car_broke_down_01_JS.xml,S_someone_told_me_your_2s_inf_car_broke_down_01_JS.wav,,10,13,na,na↘,na,na,yes,sentence-level-word
S_someone_told_me_your_2s_inf_car_broke_down_01_JS.xml,S_someone_told_me_your_2s_inf_car_broke_down_01_JS.wav,,19,26,ntivi,nd̪i˩βi˧,nd̪iβi,ndiβi,yes,sentence-level-word
S_someone_told_me_your_2s_inf_car_broke_down_01_JS.xml,S_someone_told_me_your_2s_inf_car_broke_down_01_JS.wav,,16,19,ña,ɲa↘,ɲa,ɲa,yes,sentence-level-word
S_someone_told_me_your_2s_inf_car_broke_down_01_JS.xml,S_someone_told_me_your_2s_inf_car_broke_down_01_JS.wav,,32,36,ku,ɣu↗,ɣu,ɣu,yes,sentence-level-word
S_someone_told_me_your_2s_inf_car_broke_down_01_JS.xml,S_someone_told_me_your_2s_inf_car_broke_down_01_JS.wav,,13,16,nuu,nũː↘↗↘,nũː,nũː,yes,sentence-level-word
S_someone_told_me_your_2s_inf_car_broke_down_01_JS.xml,S_someone_told_me_your_2s_inf_car_broke_down_01_JS.wav,,26,32,karu,ka˥ru˧ꜛ,karuꜛ,karu,yes,sentence-level-word
S_someone_told_me_your_2s_inf_car_broke_down_01_JS.xml,S_someone_told_me_your_2s_inf_car_broke_down_01_JS.wav,,0,3.06,ntakani na nuu ña ntivi karu ku,,,ndakani na nũː ɲa ndiβi karu ɣu,,sentence-level-full
S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.wav,,1,10,ntakani,nd̪a˩ka˩ni↗,nd̪akani,ndakani,yes,sentence-level-word
S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.wav,,10,13,na,na˩,na,na,yes,sentence-level-word
S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.wav,,19,26,ntivi,nd̪i˩vi˧,nd̪ivi,ndivi,yes,sentence-level-word
S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.wav,,16,19,ña,ɲa˩,ɲa,ɲa,yes,sentence-level-word
S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.wav,,32,37,ku,ɣu↗,ɣu,ɣu,yes,sentence-level-word
S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.wav,,13,16,nui,nũĩ↘↗,nũĩ,nũĩ,yes,sentence-level-word
S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.wav,,26,32,karru,ka˥ru˧,karu,karu,yes,sentence-level-word
S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_2s_inf_your_2s_inf_car_broke_down_JS.wav,,0,3.14,ntakani na nui ña ntivi karru ku,,,ndakani na nũĩ ɲa ndivi karu ɣu,,sentence-level-full
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,36,40,ku,ɣu↗,ɣu,ɣu,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,21,24,ña,ɲa˩,ɲa,ɲa,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,1,10,ntakani,nd̪a˩ka˧n˥i,nd̪akani,ndakani,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,15,21,kueyi,we˧ji˩,weji,weji,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,10,13,na,na˩,na,na,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,24,30,ntivi,ndi˩vi˧,ndivi,ndivi,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,13,15,nuu,n↘↗ũː,nũː,nũː,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,30,36,karru,ka˥ru↘,karu,karu,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,0,3.49,ntakani na nuu kueyi ña ntivi karru ku,,,ndakani na nũː weji ɲa ndivi karu ɣu,,sentence-level-full
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,14,67,Pedro,pe↗d̪ro˩,ped̪ro,pedro,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,1,6,ka'an,kã˥ʔã̰,kãʔã̰,kãʔã̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,8,14,tsa'a,tsa̰∙ʔa˩↗,tsa̰ʔa,t͡saʔa,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,6,8,yu,↘j↘u,ju,ju,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,0,3.19,ka'an yu tsa'a Pedro,,,kãʔã̰ ju t͡saʔa pedro,,sentence-level-full
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,27,30,yu,ju˩,ju,ju,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,30,35,tsa'a,tsa̰∙ʔa̰↗,tsa̰ʔa̰,t͡saʔa̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,21,27,ka'an,kã˥ʔã̰˩,kãʔã̰,kãʔã̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,35,68,Pedro,p˥ꜜɛd̪ro↘,pɛd̪ro,pɛdro,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,3.19,5.66,ka'an yu tsa'a Pedro,,,kãʔã̰ ju t͡saʔa̰ pɛdro,,sentence-level-full
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,52,69,Pedro,pɛ˥ꜜd̪ro↘,pɛd̪ro,pɛdro,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,49,52,tsa'a,tsa̰ː↗↘ꜜ,tsa̰ː,t͡sa̰a̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,40,46,ka'an,kã̰∙ʔã̰˩,kã̰ʔã̰,kã̰ʔã̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,46,49,yu,ju˩ꜛ,juꜛ,ju,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,5.66,9.51,ka'an yu tsa'a Pedro,,,kã̰ʔã̰ ju t͡sa̰a̰ pɛdro,,sentence-level-full
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,7,13,sata,sa↘t̪a↗,sat̪a,sata,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,1,4,kuun,kũː↘,kũː,kũː,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,19,44,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,4,7,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,13,19,ve'e,βɛ˥ʔe↘,βɛʔe,βɛʔe,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,0,1.85,kuun kaa sata ve'e ka,,,kũː k̬aa sata βɛʔe ɣa,,sentence-level-full
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,39,45,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,22,25,kuun,kũː˥ꜜ,kũː,kũː,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,33,39,ve'e,βɛ˥ʔe˩,βɛʔe,βɛʔe,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,28,33,sata,sa˩t̪˥ꜜa,sat̪a,sata,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,25,28,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,1.85,3.82,kuun kaa sata ve'e ka,,,kũː k̬aa sata βɛʔe ɣa,,sentence-level-full
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,7,10,nuu,nũː↘↗,nũː,nũː,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,15,39,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,10,15,ve'e,βɛ̰˥ʔ˩e,βɛ̰ʔe,βɛʔe,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,4,7,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,1,4,kuun,kũː˥,kũː,kũː,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,0,1.98,kuun kaa nuu ve'e ka,,,kũː k̬aa nũː βɛʔe ɣa,,sentence-level-full
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,21,24,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,18,21,kuun,kũː˥ꜜ,kũː,kũː,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,27,33,ve'e,βɛ˥ʔe˩,βɛʔe,βɛʔe,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,24,27,nuu,nũː↘↗ꜛ,nũːꜛ,nũː,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,33,40,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,1.98,3.97,kuun kaa nuu ve'e ka,,,kũː k̬aa nũː βɛʔe ɣa,,sentence-level-full
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,7,10,xiin,ʃĩː↘↗,ʃĩː,ʃĩː,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,10,16,ve'e,βɛ̰˥ʔe˩,βɛ̰ʔe,βɛʔe,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,4,7,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,16,20,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,1,4,kuun,kũː˥,kũː,kũː,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,0,1.78,kuun kaa xiin ve'e ka,,,kũː k̬aa ʃĩː βɛʔe ɣa,,sentence-level-full
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,14,21,ve'e,mβɛ˥ʔe↘,mβɛʔe,mβɛʔe,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,1,7,kunkuu,kuː˥k̬ũː↘,kuːk̬ũː,kuuk̬ũː,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,7,14,ntu'u yu,nd̪u˥ʔu↘↗ꜜ,nd̪uʔu,nduʔu,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,21,26,xchaan,ʃãː↘,ʃãː,ʃãː,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,0,2.53,kunkuu ntu'u yu ve'e xchaan,,,kuuk̬ũː nduʔu mβɛʔe ʃãː,,sentence-level-full
S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.wav,,1,5,kunkuu,k˥ũk̬u↘,kũk̬u,kũk̬u,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.wav,,5,12,ntu'i,ndu˥ʔĩ↘,nduʔĩ,nduʔĩ,yes,sentence-level-word
