xml_file,wav_file,token_n,start,end,orth,ipa_gold,ipa_notone,ipa_full_normalized,changed,source_corpus
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,2.3,2.6,ntivi,ndi˩vi˧,ndivi,ndivi,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,1.3,1.63,nuu,n↘↗ũː,nũː,nũː,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,2.6,2.97,karru,ka˥ru↘,karu,karu,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,1.08,1.3,na,na˩,na,na,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,0.48,1.08,ntakani,nd̪a˩ka˧n˥i,nd̪akani,ndakani,yes,sentence-level-word
S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.xml,S_someone_told_you_3pl_inf_your_2s_inf_car_broke_down_JS.wav,,0,3.49,ntakani na nuu kueyi ña ntivi karru ku,,,ndakani na nũː weji ɲa ndivi karu ɣu,,sentence-level-full
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,1.8,2.37,tsa'a,tsa̰∙ʔa˩↗,tsa̰ʔa,t͡saʔa,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,2.37,3.19,Pedro,pe↗d̪ro˩,ped̪ro,pedro,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,1.26,1.48,ka'an,kã˥ʔã̰,kãʔã̰,kãʔã̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,1.48,1.8,yu,↘j↘u,ju,ju,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,0,3.19,ka'an yu tsa'a Pedro,,,kãʔã̰ ju t͡saʔa pedro,,sentence-level-full
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,3.71,4.04,ka'an,kã˥ʔã̰˩,kãʔã̰,kãʔã̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,4.04,4.43,yu,ju˩,ju,ju,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,4.43,4.92,tsa'a,tsa̰∙ʔa̰↗,tsa̰ʔa̰,t͡saʔa̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,4.92,5.66,Pedro,p˥ꜜɛd̪ro↘,pɛd̪ro,pɛdro,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,3.19,5.66,ka'an yu tsa'a Pedro,,,kãʔã̰ ju t͡saʔa̰ pɛdro,,sentence-level-full
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,6.35,6.58,yu,ju˩ꜛ,ju,ju,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,6.58,6.98,tsa'a,tsa̰ː↗↘ꜜ,tsa̰ː,t͡sa̰a̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,6.98,9.51,Pedro,pɛ˥ꜜd̪ro↘,pɛd̪ro,pɛdro,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,6.03,6.35,ka'an,kã̰∙ʔã̰˩,kã̰ʔã̰,kã̰ʔã̰,yes,sentence-level-word
S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.xml,S_speak_1s_on_behalf_of_Pedro_01_02_03_TS.wav,,5.66,9.51,ka'an yu tsa'a Pedro,,,kã̰ʔã̰ ju t͡sa̰a̰ pɛdro,,sentence-level-full
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,0.4,0.68,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,0.68,1.12,sata,sa↘t̪a↗,sat̪a,sata,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,1.12,1.44,ve'e,βɛ˥ʔe↘,βɛʔe,βɛʔe,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,0.13,0.4,kuun,kũː↘,kũː,kũː,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,1.44,1.85,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,0,1.85,kuun kaa sata ve'e ka,,,kũː k̬aa sata βɛʔe ɣa,,sentence-level-full
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,2.61,3.11,sata,sa˩t̪˥ꜜa,sat̪a,sata,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,2.28,2.61,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,3.47,3.82,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,3.11,3.47,ve'e,βɛ˥ʔe˩,βɛʔe,βɛʔe,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,2.05,2.28,kuun,kũː˥ꜜ,kũː,kũː,yes,sentence-level-word
S_stand_in_back_of_the_house_01_02_TS.xml,S_stand_in_back_of_the_house_01_02_TS.wav,,1.85,3.82,kuun kaa sata ve'e ka,,,kũː k̬aa sata βɛʔe ɣa,,sentence-level-full
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,0.4,0.73,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,1.44,1.98,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,0.73,1.13,nuu,nũː↘↗,nũː,nũː,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,1.13,1.44,ve'e,βɛ̰˥ʔ˩e,βɛ̰ʔe,βɛʔe,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,0.18,0.4,kuun,kũː˥,kũː,kũː,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,0,1.98,kuun kaa nuu ve'e ka,,,kũː k̬aa nũː βɛʔe ɣa,,sentence-level-full
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,2.36,2.67,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,2.15,2.36,kuun,kũː˥ꜜ,kũː,kũː,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,2.67,3.21,nuu,nũː↘↗ꜛ,nũː,nũː,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,3.21,3.59,ve'e,βɛ˥ʔe˩,βɛʔe,βɛʔe,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,3.59,3.97,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_in_front_of_the_house_01_02_03_TS.xml,S_stand_in_front_of_the_house_01_02_03_TS.wav,,1.98,3.97,kuun kaa nuu ve'e ka,,,kũː k̬aa nũː βɛʔe ɣa,,sentence-level-full
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,0.36,0.67,kaa,k̬aː↘,k̬aː,k̬aa,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,0.67,1.19,xiin,ʃĩː↘↗,ʃĩː,ʃĩː,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,1.45,1.78,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,1.19,1.45,ve'e,βɛ̰˥ʔe˩,βɛ̰ʔe,βɛʔe,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,0.11,0.36,kuun,kũː˥,kũː,kũː,yes,sentence-level-word
S_stand_on_the_side_of_the_house_02_TS.xml,S_stand_on_the_side_of_the_house_02_TS.wav,,0,1.78,kuun kaa xiin ve'e ka,,,kũː k̬aa ʃĩː βɛʔe ɣa,,sentence-level-full
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,1.38,1.9,ve'e,mβɛ˥ʔe↘,mβɛʔe,mβɛʔe,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,0.38,0.81,kunkuu,kuː˥k̬ũː↘,kuːk̬ũː,kuuk̬ũː,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,0.81,1.38,ntu'u yu,nd̪u˥ʔu↘↗ꜜ,nd̪uʔu,nduʔu,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,1.9,2.53,xchaan,ʃãː↘,ʃãː,ʃãː,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_1s_01_02_03_TS.wav,,0,2.53,kunkuu ntu'u yu ve'e xchaan,,,kuuk̬ũː nduʔu mβɛʔe ʃãː,,sentence-level-full
S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.wav,,0.27,0.59,kunkuu,k˥ũk̬u↘,kũk̬u,kũk̬u,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.wav,,1.58,2.13,xchaan,ʃãː↘ꜜ,ʃãː,ʃãː,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.wav,,1.21,1.58,ve'e,βɛ↗ꜜʔe↘ꜜ,βɛʔe,βɛʔe,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.wav,,0.59,1.21,ntu'i,ndu˥ʔĩ↘,nduʔĩ,nduʔĩ,yes,sentence-level-word
S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.xml,S_stay_at_FUT_home_tomorrow_3s_inf_01_02_03_TS.wav,,0,2.13,kunkuu ntu'i ve'e xchaan,,,kũk̬u nduʔĩ βɛʔe ʃãː,,sentence-level-full
S_stay_at_PRES_home_today_1s_01_02_03_TS.xml,S_stay_at_PRES_home_today_1s_01_02_03_TS.wav,,5.21,5.74,ntu'u yu,nu↗ʔu↘↗ꜜ,nuʔu,nuʔu,yes,sentence-level-word
S_stay_at_PRES_home_today_1s_01_02_03_TS.xml,S_stay_at_PRES_home_today_1s_01_02_03_TS.wav,,6.07,6.83,michu'ni,m˩itʃu˥ʔni↗,mitʃuʔni,mit͡ʃuʔni,yes,sentence-level-word
S_stay_at_PRES_home_today_1s_01_02_03_TS.xml,S_stay_at_PRES_home_today_1s_01_02_03_TS.wav,,5.06,5.21,in,i˧,i,i,yes,sentence-level-word
S_stay_at_PRES_home_today_1s_01_02_03_TS.xml,S_stay_at_PRES_home_today_1s_01_02_03_TS.wav,,5.74,6.07,ve'e,βɛ˥ꜜʔe˩,βɛʔe,βɛʔe,yes,sentence-level-word
S_stay_at_PRES_home_today_1s_01_02_03_TS.xml,S_stay_at_PRES_home_today_1s_01_02_03_TS.wav,,4.95,6.83,in ntu'u yu ve'e michu'ni,,,i nuʔu βɛʔe mit͡ʃuʔni,,sentence-level-full
S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.xml,S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.wav,,0.8,1.31,ntu'u yu,nd̪˥uʔu↘,nd̪uʔu,nduʔu,yes,sentence-level-word
S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.xml,S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.wav,,0.17,0.61,ve'e,βɛ↗ʔe↘,βɛʔe,βɛʔe,yes,sentence-level-word
S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.xml,S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.wav,,0.61,0.8,ntsi,ntsi˩,ntsi,nt͡si,yes,sentence-level-word
S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.xml,S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.wav,,1.31,2.26,taikuñu,t̪ai↘kuɲ↘↗ꜜũː,t̪aikuɲũː,taikuɲũː,yes,sentence-level-word
S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.xml,S_stay_at_PST_home_the_other_day_1s_01_02_03_TS.wav,,0,2.26,ve'e ntsi ntu'u yu taikuñu,,,βɛʔe nt͡si nduʔu taikuɲũː,,sentence-level-full
S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.xml,S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.wav,,0.87,1.22,ntu'i,nd̪ui˥↘,nd̪ui,ndui,yes,sentence-level-word
S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.xml,S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.wav,,0.31,0.66,ve'e,βɛ˥ʔe↘,βɛʔe,βɛʔe,yes,sentence-level-word
S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.xml,S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.wav,,0.66,0.87,ntsi,ntsi↘,ntsi,nt͡si,yes,sentence-level-word
S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.xml,S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.wav,,1.22,2.19,taikuñu,t̪ai˥ku↘ɲũː↘↗,t̪aikuɲũː,taikuɲũː,yes,sentence-level-word
S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.xml,S_stay_at_PST_the_other_day_3s_inf_01_02_03_TS.wav,,0,2.19,ve'e ntsi ntu'i taikuñu,,,βɛʔe nt͡si ndui taikuɲũː,,sentence-level-full
S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.wav,,2.57,3.0,chuun,tʃũː↘↗,tʃũː,t͡ʃũː,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.wav,,3.0,3.56,ko,ɣo↗,ɣo,ɣo,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.wav,,0.68,1.08,chee,tʃeː˥,tʃeː,t͡ʃee,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.wav,,2.02,2.57,tsatsia,ts˥atsia˥↘,tsatsia,t͡sat͡sia,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.wav,,1.08,2.02,kaka,ka↘ɣa↗,kaɣa,kaɣa,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.wav,,0.2,0.68,ña'a,ɲã↗ʔã↘,ɲãʔã,ɲãʔã,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_pl_01_spkrJS.wav,,0,3.56,ña'a chee kaka tsatsia chuun ko,,,ɲãʔã t͡ʃee kaɣa t͡sat͡sia t͡ʃũː ɣo,,sentence-level-full
S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.wav,,2.31,3.14,tsatsia,ts˥atsia˥↘,tsatsia,t͡sat͡sia,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.wav,,1.27,2.31,kaka,ka↘↗ɣa↗,kaɣa,kaɣa,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.wav,,3.14,3.92,chuun yu,tʃũː↘↗↘,tʃũː,t͡ʃũː,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.wav,,0.79,1.27,chee,tʃɛ↘e↗,tʃɛe,t͡ʃɛe,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.wav,,0.19,0.79,ña'a,ɲã˩ʔa↗,ɲãʔa,ɲãʔa,yes,sentence-level-word
S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.xml,S_that_beautiful_woman_eats_chicken_1st_sg_01_spkrJS.wav,,0,3.92,ña'a chee kaka tsatsia chuun yu,,,ɲãʔa t͡ʃɛe kaɣa t͡sat͡sia t͡ʃũː,,sentence-level-full
S_that_beautiful_woman_eats_the_chicken_02_JS.xml,S_that_beautiful_woman_eats_the_chicken_02_JS.wav,,2.4,2.95,tsatsia,tsa˥tsia˥↘,tsatsia,t͡sat͡sia,yes,sentence-level-word
S_that_beautiful_woman_eats_the_chicken_02_JS.xml,S_that_beautiful_woman_eats_the_chicken_02_JS.wav,,2.95,3.54,chuun,tʃũː↘↗,tʃũː,t͡ʃũː,yes,sentence-level-word
S_that_beautiful_woman_eats_the_chicken_02_JS.xml,S_that_beautiful_woman_eats_the_chicken_02_JS.wav,,1.45,2.4,kaka,k↘aːɣa↗,kaːɣa,kaaɣa,yes,sentence-level-word
S_that_beautiful_woman_eats_the_chicken_02_JS.xml,S_that_beautiful_woman_eats_the_chicken_02_JS.wav,,0.86,1.45,chee,tʃɛ˥ʔe˥,tʃɛʔe,t͡ʃɛʔe,yes,sentence-level-word
S_that_beautiful_woman_eats_the_chicken_02_JS.xml,S_that_beautiful_woman_eats_the_chicken_02_JS.wav,,0.21,0.86,ña'a,ɲa↘ʔa↗,ɲaʔa,ɲaʔa,yes,sentence-level-word
S_that_beautiful_woman_eats_the_chicken_02_JS.xml,S_that_beautiful_woman_eats_the_chicken_02_JS.wav,,0,3.54,ña'a chee kaka tsatsia chuun,,,ɲaʔa t͡ʃɛʔe kaaɣa t͡sat͡sia t͡ʃũː,,sentence-level-full
S_the-that_priest_hit_1st_sg_01_JS.xml,S_the-that_priest_hit_1st_sg_01_JS.wav,,1.17,1.78,nikani,ni↘ka˩ni˩,nikani,nikani,yes,sentence-level-word
S_the-that_priest_hit_1st_sg_01_JS.xml,S_the-that_priest_hit_1st_sg_01_JS.wav,,0.85,1.17,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_the-that_priest_hit_1st_sg_01_JS.xml,S_the-that_priest_hit_1st_sg_01_JS.wav,,0.1,0.85,sutu,su˩t̪u˩,sut̪u,sutu,yes,sentence-level-word
S_the-that_priest_hit_1st_sg_01_JS.xml,S_the-that_priest_hit_1st_sg_01_JS.wav,,1.78,2.34,yu,ju↘,ju,ju,yes,sentence-level-word
S_the-that_priest_hit_1st_sg_01_JS.xml,S_the-that_priest_hit_1st_sg_01_JS.wav,,0,2.34,sutu ka nikani yu,,,sutu ɣa nikani ju,,sentence-level-full
S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,,4.97,5.47,tikuchi,t̪i∙ku˧tʃi˩,t̪ikutʃi,tikut͡ʃi,yes,sentence-level-word
S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,,5.79,6.31,ntivia,ndi˩βja↘,ndiβja,ndiβja,yes,sentence-level-word
S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,,6.31,6.51,nuu,nũː↘↗ꜜ,nũː,nũː,yes,sentence-level-word
S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,,6.51,7.35,kava,ka˥βa˩,kaβa,kaβa,yes,sentence-level-word
S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,,4.52,4.97,ntava,nd̪a˩va˧,nd̪ava,ndava,yes,sentence-level-word
S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,,5.47,5.6,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,,5.6,5.79,ni,ni↘,ni,ni,yes,sentence-level-word
S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,,4.13,7.35,ntava tikuchi ka ni ntivia nuu kava,,,ndava tikut͡ʃi ɣa ni ndiβja nũː kaβa,,sentence-level-full
S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,,2.67,3.35,kava,ka˥va˩,kava,kava,yes,sentence-level-word
S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,,2.32,2.67,nuu,nũː↘↗ꜜ,nũː,nũː,yes,sentence-level-word
S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,,0.96,1.41,tikuchi,t̪i∙ku˧tʃi˧,t̪ikutʃi,tikut͡ʃi,yes,sentence-level-word
S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,,1.41,1.55,ka,ɣa↗,ɣa,ɣa,yes,sentence-level-word
S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,,0.21,0.96,ntava,nd̪a˩βa˧,nd̪aβa,ndaβa,yes,sentence-level-word
S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,,1.55,1.83,ni,ni˩,ni,ni,yes,sentence-level-word
S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,,1.83,2.32,kii,kiː↘↗ꜜ,kiː,kii,yes,sentence-level-word
S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,,0,3.35,ntava tikuchi ka ni kii nuu kava,,,ndaβa tikut͡ʃi ɣa ni kii nũː kava,,sentence-level-full
S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,,3.02,3.43,ntava,nda˧β˧a,ndaβa,ndaβa,yes,sentence-level-word
S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,,3.43,3.78,tikuchi,ti˥k˩utʃ,tikutʃ,tikut͡ʃ,yes,sentence-level-word
S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,,4.32,4.59,nuu,n↘↗ꜜũː,nũː,nũː,yes,sentence-level-word
S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,,4.59,5.25,kava,ka˥βa˩,kaβa,kaβa,yes,sentence-level-word
